book_id,book_avg_rating,book_ratings_count,book_popularity
2910,3.82,100,0.8835681063122922
2911,3.727272727272727,99,0.8673478975804557
2912,3.75,100,0.8766611295681063
2913,3.81,100,0.8825813953488372
2914,3.7,100,0.8717275747508305
2915,3.95,100,0.8963953488372093
2916,3.62,100,0.8638338870431893
2917,4.02,100,0.9033023255813952
2918,3.54,100,0.8559401993355481
2919,3.74,100,0.8756744186046511
2920,4.21,100,0.9220498338870431
2921,4.242424242424242,99,0.9181784623645088
2922,4.27,100,0.927970099667774
2923,3.91,100,0.8924485049833887
2924,3.32,100,0.8342325581395348
2925,3.42,100,0.8440996677740863
2926,3.89,100,0.8904750830564784
2927,3.5,100,0.8519933554817275
2928,3.505050505050505,99,0.8454209872814524
2929,3.86,100,0.8875149501661129
2930,4.28,100,0.9289568106312293
2931,3.78,100,0.8796212624584717
2932,3.78,100,0.8796212624584717
2933,3.44,100,0.8460730897009966
2934,3.94,100,0.895408637873754
2935,4.19,100,0.9200764119601329
2936,3.55,100,0.8569269102990033
2937,4.56,100,0.9565847176079734
2938,3.6,100,0.861860465116279
2939,4.01,100,0.9023156146179401
2940,4.43,100,0.9437574750830564
2941,4.06,100,0.9072491694352158
2942,3.89,100,0.8904750830564784
2943,3.08,100,0.8105514950166113
2944,4.08,100,0.9092225913621262
2945,3.39,100,0.841139534883721
2946,4.0606060606060606,99,0.9002382630289607
2947,3.7,100,0.8717275747508305
2948,3.86,100,0.8875149501661129
2949,3.8,100,0.881594684385382
2950,3.98,100,0.8993554817275746
2951,3.79,100,0.8806079734219269
2952,3.57,100,0.8589003322259136
2953,3.303030303030303,99,0.8254874324641767
2954,4.11,100,0.9121827242524917
2955,4.17,100,0.9181029900332225
2956,4.44,100,0.9447441860465116
2957,4.18,100,0.9190897009966776
2958,4.3,100,0.9309302325581394
2959,4.08,100,0.9092225913621262
2960,4.19,100,0.9200764119601329
2961,3.92,100,0.8934352159468437
2962,3.55,100,0.8569269102990033
2963,4.16,100,0.9171162790697674
2964,4.17,100,0.9181029900332225
2965,3.6666666666666665,99,0.861367831135273
2966,3.7628865979381443,97,0.8567205431027056
2967,3.75,100,0.8766611295681063
2968,3.83,100,0.8845548172757475
2969,4.1,100,0.9111960132890364
2970,3.88,100,0.8894883720930231
2971,4.11,100,0.9121827242524917
2972,3.68,100,0.8697541528239202
2973,3.71,100,0.8727142857142857
2974,3.78,100,0.8796212624584717
2975,4.29,100,0.9299435215946843
2976,4.02,100,0.9033023255813952
2977,3.92,100,0.8934352159468437
2978,4.31,100,0.9319169435215946
2979,3.61,100,0.8628471760797342
2980,3.9797979797979797,99,0.8922648411020504
2981,3.73,100,0.874687707641196
2982,3.92,100,0.8934352159468437
2983,3.79,100,0.8806079734219269
2984,3.91,100,0.8924485049833887
2985,3.81,100,0.8825813953488372
2986,3.61,100,0.8628471760797342
2987,3.94,100,0.895408637873754
2988,4.06,100,0.9072491694352158
2989,3.97,100,0.8983687707641195
2990,4.0,100,0.901328903654485
2991,3.62,100,0.8638338870431893
2992,4.2,100,0.921063122923588
2993,4.38,100,0.9388239202657807
2994,3.525252525252525,99,0.84741434276318
2995,3.9,100,0.8914617940199335
2996,3.86,100,0.8875149501661129
2997,4.16,100,0.9171162790697674
2998,4.2,100,0.921063122923588
2999,3.62,100,0.8638338870431893
3000,3.93,100,0.894421926910299
3001,3.8,100,0.881594684385382
3002,3.51,100,0.8529800664451826
3003,3.68,100,0.8697541528239202
3004,3.86,100,0.8875149501661129
3005,3.94,100,0.895408637873754
3006,3.97,100,0.8983687707641195
3007,3.33,100,0.83521926910299
3008,3.51,100,0.8529800664451826
3009,3.5454545454545454,99,0.8494076982449076
3010,3.46,100,0.8480465116279069
3011,3.43,100,0.8450863787375416
3012,3.66,100,0.8677807308970099
3013,3.91,100,0.8924485049833887
3014,3.99,100,0.9003421926910299
3015,4.1,100,0.9111960132890364
3016,3.6,100,0.861860465116279
3017,3.91,100,0.8924485049833887
3018,3.8,100,0.881594684385382
3019,4.15,100,0.9161295681063123
3020,3.85,100,0.8865282392026578
3021,3.94,100,0.895408637873754
3022,3.65,100,0.8667940199335548
3023,3.89,100,0.8904750830564784
3024,4.29,100,0.9299435215946843
3025,3.55,100,0.8569269102990033
3026,3.75,100,0.8766611295681063
3027,3.8585858585858586,99,0.8803047082116849
3028,3.78,100,0.8796212624584717
3029,3.66,100,0.8677807308970099
3030,4.55,100,0.9555980066445182
3031,3.66,100,0.8677807308970099
3032,3.23,100,0.8253521594684385
3033,4.29,100,0.9299435215946843
3034,2.95,100,0.7977242524916943
3035,3.82,100,0.8835681063122922
3036,3.71,100,0.8727142857142857
3037,4.2,100,0.921063122923588
3038,3.8,100,0.881594684385382
3039,3.37,100,0.8391661129568107
3040,3.79,100,0.8806079734219269
3041,4.185185185185185,81,0.7852578945602201
3042,3.63,100,0.8648205980066445
3043,3.86,100,0.8875149501661129
3044,3.82,100,0.8835681063122922
3045,3.707070707070707,99,0.8653545420987282
3046,3.84,100,0.8855415282392026
3047,3.92,100,0.8934352159468437
3048,3.6565656565656566,99,0.8603711533944092
3049,3.78,100,0.8796212624584717
3050,3.96,100,0.8973820598006644
3051,4.13,100,0.9141561461794019
3052,3.686868686868687,99,0.8633611866170006
3053,3.52,100,0.8539667774086378
3054,4.565656565656566,99,0.9500721500721501
3055,4.32,100,0.9329036544850497
3056,4.01,100,0.9023156146179401
3057,4.17,100,0.9181029900332225
3058,3.92,100,0.8934352159468437
3059,3.89,100,0.8904750830564784
3060,3.797979797979798,99,0.8743246417665023
3061,3.96,100,0.8973820598006644
3062,3.83,100,0.8845548172757475
3063,4.01,100,0.9023156146179401
3064,3.43,100,0.8450863787375416
3065,3.56,100,0.8579136212624584
3066,3.78,100,0.8796212624584717
3067,3.53,100,0.854953488372093
3068,3.84,100,0.8855415282392026
3069,3.757575757575758,99,0.8703379308030471
3070,3.11,100,0.8135116279069767
3071,3.93,100,0.894421926910299
3072,4.04,100,0.9052757475083056
3073,3.89,100,0.8904750830564784
3074,3.89,100,0.8904750830564784
3075,3.2346938775510203,98,0.8116738953710951
3076,3.83,100,0.8845548172757475
3077,3.83,100,0.8845548172757475
3078,4.3,100,0.9309302325581394
3079,3.6,100,0.861860465116279
3080,3.8,100,0.881594684385382
3081,4.08,100,0.9092225913621262
3082,4.55,100,0.9555980066445182
3083,3.12,100,0.8144983388704319
3084,3.242424242424242,99,0.819507366018994
3085,4.111111111111111,99,0.9052216517332796
3086,4.54,100,0.9546112956810631
3087,3.49,100,0.8510066445182725
3088,3.86,100,0.8875149501661129
3089,3.85,100,0.8865282392026578
3090,3.38,100,0.8401528239202657
3091,4.21,100,0.9220498338870431
3092,3.22,100,0.8243654485049834
3093,4.173469387755102,98,0.904303904185252
3094,4.18,100,0.9190897009966776
3095,4.45,100,0.9457308970099667
3096,3.74,100,0.8756744186046511
3097,3.9,100,0.8914617940199335
3098,3.61,100,0.8628471760797342
3099,4.13,100,0.9141561461794019
3100,3.68,100,0.8697541528239202
3101,4.141414141414141,99,0.908211684955871
3102,3.65,100,0.8667940199335548
3103,3.93,100,0.894421926910299
3104,4.070707070707071,99,0.9012349407698246
3105,4.12,100,0.9131694352159467
3106,3.89,100,0.8904750830564784
3107,3.85,100,0.8865282392026578
3108,3.84,100,0.8855415282392026
3109,3.77,100,0.8786345514950166
3110,4.27,100,0.927970099667774
3111,3.87,100,0.8885016611295681
3112,3.63,100,0.8648205980066445
3113,3.53,100,0.854953488372093
3114,3.8617021276595747,94,0.8452586585441608
3115,4.14,100,0.915142857142857
3116,3.93,100,0.894421926910299
3117,3.65,100,0.8667940199335548
3118,3.53,100,0.854953488372093
3119,3.83,100,0.8845548172757475
3120,4.15,100,0.9161295681063123
3121,3.9,100,0.8914617940199335
3122,3.8,100,0.881594684385382
3123,3.5454545454545454,99,0.8494076982449076
3124,4.35,100,0.9358637873754152
3125,4.13,100,0.9141561461794019
3126,4.25,100,0.9259966777408637
3127,4.06,100,0.9072491694352158
3128,3.52,100,0.8539667774086378
3129,4.01,100,0.9023156146179401
3130,3.8,100,0.881594684385382
3131,3.787878787878788,99,0.8733279640256385
3132,3.55,100,0.8569269102990033
3133,3.63,100,0.8648205980066445
3134,3.79,100,0.8806079734219269
3135,4.1,100,0.9111960132890364
3136,3.73,100,0.874687707641196
3137,3.73,100,0.874687707641196
3138,3.94,100,0.895408637873754
3139,3.87,100,0.8885016611295681
3140,3.93,100,0.894421926910299
3141,3.31,100,0.8332458471760797
3142,4.19,100,0.9200764119601329
3143,3.9489795918367347,98,0.8821532499036058
3144,3.74,100,0.8756744186046511
3145,3.8,100,0.881594684385382
3146,2.7653061224489797,98,0.7653588909640167
3147,4.11,100,0.9121827242524917
3148,3.91,100,0.8924485049833887
3149,2.9,100,0.7927906976744186
3150,4.13,100,0.9141561461794019
3151,4.06,100,0.9072491694352158
3152,3.8877551020408165,98,0.8761121623722478
3153,4.15,100,0.9161295681063123
3154,4.08,100,0.9092225913621262
3155,3.76,100,0.8776478405315613
3156,3.17,100,0.8194318936877076
3157,4.29,100,0.9299435215946843
3158,3.89,100,0.8904750830564784
3159,4.09,100,0.9102093023255813
3160,3.64,100,0.8658073089700996
3161,3.78,100,0.8796212624584717
3162,3.81,100,0.8825813953488372
3163,3.88,100,0.8894883720930231
3164,4.0,100,0.901328903654485
3165,3.54,100,0.8559401993355481
3166,3.878787878787879,99,0.8822980636934126
3167,4.16,100,0.9171162790697674
3168,3.797979797979798,99,0.8743246417665023
3169,3.97,100,0.8983687707641195
3170,3.95,100,0.8963953488372093
3171,3.88,100,0.8894883720930231
3172,4.45,100,0.9457308970099667
3173,4.01,100,0.9023156146179401
3174,4.26,100,0.9269833887043188
3175,3.7777777777777777,99,0.8723312862847746
3176,3.77,100,0.8786345514950166
3177,4.06,100,0.9072491694352158
3178,3.68,100,0.8697541528239202
3179,4.09,100,0.9102093023255813
3180,3.8,100,0.881594684385382
3181,4.206185567010309,97,0.9004613383898926
3182,3.71,100,0.8727142857142857
3183,4.09,100,0.9102093023255813
3184,3.7676767676767677,99,0.8713346085439109
3185,4.3,100,0.9309302325581394
3186,3.94,100,0.895408637873754
3187,3.79,100,0.8806079734219269
3188,4.08,100,0.9092225913621262
3189,4.25,100,0.9259966777408637
3190,4.16,100,0.9171162790697674
3191,4.5,100,0.9506644518272425
3192,3.96,100,0.8973820598006644
3193,3.65,100,0.8667940199335548
3194,3.36,100,0.8381794019933554
3195,3.32,100,0.8342325581395348
3196,3.696969696969697,99,0.8643578643578643
3197,3.95,100,0.8963953488372093
3198,4.01,100,0.9023156146179401
3199,4.06,100,0.9072491694352158
3200,3.92,100,0.8934352159468437
3201,3.93,100,0.894421926910299
3202,3.81,100,0.8825813953488372
3203,4.112244897959184,98,0.898262816653894
3204,3.66,100,0.8677807308970099
3205,3.47,100,0.849033222591362
3206,4.08,100,0.9092225913621262
3207,3.7,100,0.8717275747508305
3208,3.97,100,0.8983687707641195
3209,3.33,100,0.83521926910299
3210,3.55,100,0.8569269102990033
3211,3.33,100,0.83521926910299
3212,3.47,100,0.849033222591362
3213,3.74,100,0.8756744186046511
3214,4.02,100,0.9033023255813952
3215,4.444444444444445,99,0.9381120171817847
3216,3.71,100,0.8727142857142857
3217,3.72,100,0.8737009966777408
3218,3.87,100,0.8885016611295681
3219,3.36,100,0.8381794019933554
3220,4.38,100,0.9388239202657807
3221,3.76,100,0.8776478405315613
3222,4.090909090909091,99,0.9032282962515521
3223,3.74,100,0.8756744186046511
3224,4.0344827586206895,87,0.8128121633334143
3225,3.8214285714285716,84,0.7705777518900441
3226,3.865979381443299,97,0.86689282107647
3227,3.84,100,0.8855415282392026
3228,4.28,100,0.9289568106312293
3229,3.64,100,0.8658073089700996
3230,4.575757575757576,99,0.9510688278130139
3231,3.7,100,0.8717275747508305
3232,4.08,100,0.9092225913621262
3233,4.040404040404041,99,0.8982449075472332
3234,4.01010101010101,99,0.8952548743246418
3235,3.836734693877551,98,0.8710779227627827
3236,3.76,100,0.8776478405315613
3237,4.0,98,0.8871874895130709
3238,3.26,100,0.8283122923588039
3239,3.81,100,0.8825813953488372
3240,3.88,100,0.8894883720930231
3241,4.55,100,0.9555980066445182
3242,4.21,100,0.9220498338870431
3243,3.99,100,0.9003421926910299
3244,4.15,100,0.9161295681063123
3245,3.53,100,0.854953488372093
3246,3.97,100,0.8983687707641195
3247,3.71,100,0.8727142857142857
3248,4.45,100,0.9457308970099667
3249,3.89,100,0.8904750830564784
3250,3.39,100,0.841139534883721
3251,3.6179775280898876,89,0.7858565497447126
3252,4.05,100,0.9062624584717608
3253,3.13,100,0.815485049833887
3254,3.78,100,0.8796212624584717
3255,3.83,100,0.8845548172757475
3256,3.39,100,0.841139534883721
3257,3.92,100,0.8934352159468437
3258,3.84,100,0.8855415282392026
3259,3.53,100,0.854953488372093
3260,3.67,100,0.8687674418604651
3261,3.22,100,0.8243654485049834
3262,3.77,100,0.8786345514950166
3263,3.66,100,0.8677807308970099
3264,4.01,100,0.9023156146179401
3265,3.79,100,0.8806079734219269
3266,4.278350515463917,97,0.9075819329715278
3267,3.54,100,0.8559401993355481
3268,3.44,100,0.8460730897009966
3269,3.88,100,0.8894883720930231
3270,4.03,100,0.9042890365448505
3271,3.29,100,0.8312724252491694
3272,3.2872340425531914,94,0.7885752627712054
3273,3.38,100,0.8401528239202657
3274,4.01,100,0.9023156146179401
3275,4.77,100,0.9773056478405315
3276,3.88,100,0.8894883720930231
3277,4.14,100,0.915142857142857
3278,4.06,100,0.9072491694352158
3279,4.18,100,0.9190897009966776
3280,3.92,100,0.8934352159468437
3281,3.83,100,0.8845548172757475
3282,4.47,100,0.947704318936877
3283,3.2525252525252526,99,0.8205040437598577
3284,3.41,100,0.8431129568106311
3285,3.36734693877551,98,0.8247629183557043
3286,3.46,100,0.8480465116279069
3287,4.05,100,0.9062624584717608
3288,3.597938144329897,97,0.8404448983446825
3289,3.1616161616161618,99,0.8115339440920837
3290,3.68,100,0.8697541528239202
3291,3.64,100,0.8658073089700996
3292,4.46,100,0.9467176079734219
3293,3.75,100,0.8766611295681063
3294,4.13,100,0.9141561461794019
3295,3.69,100,0.8707408637873754
3296,3.41,100,0.8431129568106311
3297,3.66,100,0.8677807308970099
3298,4.24,100,0.9250099667774085
3299,3.45,100,0.8470598006644519
3300,3.71,100,0.8727142857142857
3301,4.03,100,0.9042890365448505
3302,4.12,100,0.9131694352159467
3303,4.18,100,0.9190897009966776
3304,3.74,100,0.8756744186046511
3305,3.8297872340425534,94,0.8421095810012188
3306,3.89,100,0.8904750830564784
3307,4.07,100,0.9082358803986711
3308,4.15,100,0.9161295681063123
3309,4.23,100,0.9240232558139535
3310,4.1395348837209305,86,0.8161070646197742
3311,3.95959595959596,99,0.8902714856203229
3312,3.61,100,0.8628471760797342
3313,3.87,100,0.8885016611295681
3314,3.59,100,0.8608737541528239
3315,3.65,100,0.8667940199335548
3316,3.69,100,0.8707408637873754
3317,4.11,100,0.9121827242524917
3318,3.88,100,0.8894883720930231
3319,4.03030303030303,99,0.8972482298063693
3320,3.764044943820225,89,0.8002691817951811
3321,4.13,100,0.9141561461794019
3322,3.36,100,0.8381794019933554
3323,4.01,100,0.9023156146179401
3324,3.525252525252525,99,0.84741434276318
3325,4.27,100,0.927970099667774
3326,3.95,100,0.8963953488372093
3327,3.45,100,0.8470598006644519
3328,3.32,100,0.8342325581395348
3329,3.24,100,0.8263388704318937
3330,4.08,100,0.9092225913621262
3331,3.87,100,0.8885016611295681
3332,3.75,100,0.8766611295681063
3333,3.71,100,0.8727142857142857
3334,3.8,100,0.881594684385382
3335,3.72,100,0.8737009966777408
3336,3.92,100,0.8934352159468437
3337,4.13,100,0.9141561461794019
3338,4.03,100,0.9042890365448505
3339,3.84,100,0.8855415282392026
3340,3.5,100,0.8519933554817275
3341,4.37,100,0.9378372093023255
3342,4.01,100,0.9023156146179401
3343,3.26,100,0.8283122923588039
3344,4.38,100,0.9388239202657807
3345,4.21,100,0.9220498338870431
3346,3.8979591836734695,98,0.8771190102941407
3347,3.81,100,0.8825813953488372
3348,4.25,100,0.9259966777408637
3349,4.14,100,0.915142857142857
3350,4.07,100,0.9082358803986711
3351,4.02,100,0.9033023255813952
3352,3.61,100,0.8628471760797342
3353,4.21,100,0.9220498338870431
3354,3.67,100,0.8687674418604651
3355,3.99,100,0.9003421926910299
3356,3.8,100,0.881594684385382
3357,3.91,100,0.8924485049833887
3358,4.54,100,0.9546112956810631
3359,3.79,100,0.8806079734219269
3360,3.68,100,0.8697541528239202
3361,3.74,100,0.8756744186046511
3362,3.97,100,0.8983687707641195
3363,3.94,100,0.895408637873754
3364,3.47,100,0.849033222591362
3365,3.83,100,0.8845548172757475
3366,4.0,100,0.901328903654485
3367,3.92,100,0.8934352159468437
3368,4.041237113402062,97,0.8841856936318695
3369,3.83,100,0.8845548172757475
3370,4.1020408163265305,98,0.897255968732001
3371,3.65,100,0.8667940199335548
3372,3.99,100,0.9003421926910299
3373,3.3737373737373737,99,0.8324641766502232
3374,3.59,100,0.8608737541528239
3375,3.36,100,0.8381794019933554
3376,4.18,100,0.9190897009966776
3377,3.92,100,0.8934352159468437
3378,4.25,100,0.9259966777408637
3379,3.71,100,0.8727142857142857
3380,3.83,100,0.8845548172757475
3381,4.101010101010101,99,0.9042249739924159
3382,4.26,100,0.9269833887043188
3383,3.134020618556701,97,0.7946696474627426
3384,4.0,100,0.901328903654485
3385,3.99,100,0.9003421926910299
3386,3.7,100,0.8717275747508305
3387,3.95959595959596,99,0.8902714856203229
3388,3.79,100,0.8806079734219269
3389,3.39,100,0.841139534883721
3390,4.13,100,0.9141561461794019
3391,3.52,100,0.8539667774086378
3392,4.09,100,0.9102093023255813
3393,3.85,100,0.8865282392026578
3394,3.74,100,0.8756744186046511
3395,4.65,100,0.9654651162790697
3396,4.52,100,0.9526378737541528
3397,3.75,100,0.8766611295681063
3398,4.13,100,0.9141561461794019
3399,4.181818181818182,99,0.9121983959193262
3400,3.81,100,0.8825813953488372
3401,3.53,100,0.854953488372093
3402,4.05,100,0.9062624584717608
3403,4.02,100,0.9033023255813952
3404,3.82,100,0.8835681063122922
3405,3.97,100,0.8983687707641195
3406,3.41,100,0.8431129568106311
3407,3.7244897959183674,98,0.8600025956219596
3408,4.33,100,0.9338903654485049
3409,3.2061855670103094,97,0.8017902420443777
3410,4.01,100,0.9023156146179401
3411,3.77,100,0.8786345514950166
3412,3.58,100,0.8598870431893687
3413,4.03030303030303,99,0.8972482298063693
3414,3.94,100,0.895408637873754
3415,3.84,100,0.8855415282392026
3416,3.34,100,0.8362059800664451
3417,3.88,100,0.8894883720930231
3418,4.08,100,0.9092225913621262
3419,3.98,100,0.8993554817275746
3420,3.95,100,0.8963953488372093
3421,4.15,100,0.9161295681063123
3422,3.57,100,0.8589003322259136
3423,3.9574468085106385,94,0.8547058911729867
3424,4.11,100,0.9121827242524917
3425,3.82,100,0.8835681063122922
3426,3.6,100,0.861860465116279
3427,3.52,100,0.8539667774086378
3428,3.87,100,0.8885016611295681
3429,3.61,100,0.8628471760797342
3430,3.67,100,0.8687674418604651
3431,3.75,100,0.8766611295681063
3432,3.88,100,0.8894883720930231
3433,3.5257731958762886,97,0.8333243037630473
3434,3.95,100,0.8963953488372093
3435,4.17,100,0.9181029900332225
3436,4.06,100,0.9072491694352158
3437,3.96,100,0.8973820598006644
3438,3.172043010752688,93,0.7701385303035715
3439,3.61,100,0.8628471760797342
3440,3.72,100,0.8737009966777408
3441,4.27,100,0.927970099667774
3442,3.77,100,0.8786345514950166
3443,3.3636363636363638,99,0.8314674989093593
3444,3.87,100,0.8885016611295681
3445,3.7,100,0.8717275747508305
3446,3.62,100,0.8638338870431893
3447,4.1313131313131315,99,0.9072150072150073
3448,4.03030303030303,99,0.8972482298063693
3449,4.27,100,0.927970099667774
3450,3.67,100,0.8687674418604651
3451,4.33,100,0.9338903654485049
3452,3.43,100,0.8450863787375416
3453,3.85,100,0.8865282392026578
3454,4.06,100,0.9072491694352158
3455,3.73,100,0.874687707641196
3456,3.62,100,0.8638338870431893
3457,4.21,100,0.9220498338870431
3458,3.64,100,0.8658073089700996
3459,4.06,100,0.9072491694352158
3460,3.84,100,0.8855415282392026
3461,3.81,100,0.8825813953488372
3462,4.1,100,0.9111960132890364
3463,4.3,100,0.9309302325581394
3464,3.8,100,0.881594684385382
3465,3.81,100,0.8825813953488372
3466,3.73,100,0.874687707641196
3467,3.99,100,0.9003421926910299
3468,3.65,100,0.8667940199335548
3469,3.97,100,0.8983687707641195
3470,4.14,100,0.915142857142857
3471,3.783505154639175,97,0.8587549986974584
3472,4.35,100,0.9358637873754152
3473,4.1,100,0.9111960132890364
3474,4.13,100,0.9141561461794019
3475,3.54,100,0.8559401993355481
3476,3.56,100,0.8579136212624584
3477,3.48,100,0.8500199335548172
3478,4.09,100,0.9102093023255813
3479,4.0,78,0.7457733480989295
3480,4.13,100,0.9141561461794019
3481,3.29,100,0.8312724252491694
3482,3.88,100,0.8894883720930231
3483,4.18,100,0.9190897009966776
3484,4.12,100,0.9131694352159467
3485,4.0,100,0.901328903654485
3486,3.45,100,0.8470598006644519
3487,3.42,100,0.8440996677740863
3488,4.26,100,0.9269833887043188
3489,4.04,100,0.9052757475083056
3490,4.0,100,0.901328903654485
3491,4.51,100,0.9516511627906976
3492,3.72,100,0.8737009966777408
3493,3.96,100,0.8973820598006644
3494,3.91,100,0.8924485049833887
3495,3.4270833333333335,96,0.8165157597570387
3496,4.09,100,0.9102093023255813
3497,4.1,100,0.9111960132890364
3498,4.12,100,0.9131694352159467
3499,4.079545454545454,88,0.8243292560153025
3500,3.89,100,0.8904750830564784
3501,3.59,100,0.8608737541528239
3502,3.76,100,0.8776478405315613
3503,3.64,100,0.8658073089700996
3504,3.69,100,0.8707408637873754
3505,4.07,100,0.9082358803986711
3506,3.727272727272727,99,0.8673478975804557
3507,4.09,100,0.9102093023255813
3508,3.888888888888889,99,0.8832947414342763
3509,4.26,100,0.9269833887043188
3510,3.757575757575758,99,0.8703379308030471
3511,3.83,100,0.8845548172757475
3512,3.55,100,0.8569269102990033
3513,3.84,100,0.8855415282392026
3514,3.91,100,0.8924485049833887
3515,3.51,100,0.8529800664451826
3516,3.53,100,0.854953488372093
3517,3.96,100,0.8973820598006644
3518,3.7474747474747474,99,0.8693412530621834
3519,4.17,100,0.9181029900332225
3520,4.49,100,0.9496777408637873
3521,4.32,100,0.9329036544850497
3522,3.84,100,0.8855415282392026
3523,4.0,100,0.901328903654485
3524,3.99,100,0.9003421926910299
3525,3.6,100,0.861860465116279
3526,4.22,100,0.9230365448504982
3527,4.24,100,0.9250099667774085
3528,4.03,100,0.9042890365448505
3529,3.99,100,0.9003421926910299
3530,3.72,100,0.8737009966777408
3531,4.06,100,0.9072491694352158
3532,3.98,100,0.8993554817275746
3533,3.83,100,0.8845548172757475
3534,4.34,100,0.93487707641196
3535,4.08,100,0.9092225913621262
3536,4.03,100,0.9042890365448505
3537,4.0,100,0.901328903654485
3538,3.5306122448979593,98,0.8408724851059924
3539,4.26,100,0.9269833887043188
3540,3.87,100,0.8885016611295681
3541,3.89,100,0.8904750830564784
3542,3.898989898989899,99,0.8842914191751401
3543,3.84,100,0.8855415282392026
3544,4.222222222222222,99,0.9161851068827813
3545,4.05,100,0.9062624584717608
3546,3.86,100,0.8875149501661129
3547,4.12,100,0.9131694352159467
3548,4.19,100,0.9200764119601329
3549,3.66,100,0.8677807308970099
3550,2.49,100,0.7523355481727575
3551,3.67,100,0.8687674418604651
3552,3.54,100,0.8559401993355481
3553,3.77,100,0.8786345514950166
3554,4.39,100,0.9398106312292358
3555,3.36,100,0.8381794019933554
3556,3.696969696969697,99,0.8643578643578643
3557,4.19,100,0.9200764119601329
3558,4.02,100,0.9033023255813952
3559,3.8484848484848486,99,0.8793080304708212
3560,3.77,100,0.8786345514950166
3561,3.74,100,0.8756744186046511
3562,3.97,100,0.8983687707641195
3563,4.27,100,0.927970099667774
3564,3.71,100,0.8727142857142857
3565,3.91,100,0.8924485049833887
3566,3.91,100,0.8924485049833887
3567,3.45,100,0.8470598006644519
3568,3.59,100,0.8608737541528239
3569,3.49,100,0.8510066445182725
3570,3.77,100,0.8786345514950166
3571,4.35,100,0.9358637873754152
3572,3.82,100,0.8835681063122922
3573,3.86,100,0.8875149501661129
3574,3.090909090909091,99,0.8045571999060371
3575,4.15,100,0.9161295681063123
3576,3.76,100,0.8776478405315613
3577,3.82,100,0.8835681063122922
3578,4.11,100,0.9121827242524917
3579,3.53,100,0.854953488372093
3580,3.63,100,0.8648205980066445
3581,3.69,100,0.8707408637873754
3582,4.101010101010101,99,0.9042249739924159
3583,3.58,100,0.8598870431893687
3584,3.92,100,0.8934352159468437
3585,3.727272727272727,99,0.8673478975804557
3586,4.14,100,0.915142857142857
3587,3.57,100,0.8589003322259136
3588,3.97,100,0.8983687707641195
3589,3.8,100,0.881594684385382
3590,3.89,100,0.8904750830564784
3591,4.08,100,0.9092225913621262
3592,3.92,100,0.8934352159468437
3593,3.95,100,0.8963953488372093
3594,4.31,100,0.9319169435215946
3595,3.836734693877551,98,0.8710779227627827
3596,4.24,100,0.9250099667774085
3597,3.6,100,0.861860465116279
3598,3.62,100,0.8638338870431893
3599,3.75,100,0.8766611295681063
3600,3.77,100,0.8786345514950166
3601,4.12,100,0.9131694352159467
3602,4.05,100,0.9062624584717608
3603,4.09,100,0.9102093023255813
3604,4.0,100,0.901328903654485
3605,3.9,100,0.8914617940199335
3606,4.02,100,0.9033023255813952
3607,4.26,100,0.9269833887043188
3608,3.58,100,0.8598870431893687
3609,3.94,100,0.895408637873754
3610,3.22,100,0.8243654485049834
3611,3.787878787878788,99,0.8733279640256385
3612,3.87,100,0.8885016611295681
3613,4.02,100,0.9033023255813952
3614,3.54,100,0.8559401993355481
3615,3.85,100,0.8865282392026578
3616,3.57,100,0.8589003322259136
3617,3.7,100,0.8717275747508305
3618,3.4,100,0.842126245847176
3619,3.909090909090909,99,0.885288096916004
3620,3.606060606060606,99,0.8553877646900903
3621,3.94,100,0.895408637873754
3622,3.97,100,0.8983687707641195
3623,3.31,100,0.8332458471760797
3624,3.94,100,0.895408637873754
3625,3.87,100,0.8885016611295681
3626,3.64,100,0.8658073089700996
3627,4.31,100,0.9319169435215946
3628,4.729166666666667,96,0.9449937497902614
3629,4.020618556701031,97,0.8821512380371166
3630,3.33,100,0.83521926910299
3631,4.11,100,0.9121827242524917
3632,4.06,100,0.9072491694352158
3633,4.07,100,0.9082358803986711
3634,3.45,100,0.8470598006644519
3635,4.27,100,0.927970099667774
3636,3.7474747474747474,99,0.8693412530621834
3637,3.404040404040404,99,0.8354542098728145
3638,3.57,100,0.8589003322259136
3639,4.13,100,0.9141561461794019
3640,3.7373737373737375,99,0.8683445753213195
3641,3.438775510204082,98,0.8318108538089554
3642,3.47,100,0.849033222591362
3643,3.78,100,0.8796212624584717
3644,3.75,100,0.8766611295681063
3645,4.161616161616162,99,0.9102050404375986
3646,3.8,100,0.881594684385382
3647,3.88,100,0.8894883720930231
3648,3.8686868686868685,99,0.8813013859525487
3649,3.77,100,0.8786345514950166
3650,4.121212121212121,99,0.9062183294741435
3651,4.0,98,0.8871874895130709
3652,3.78,100,0.8796212624584717
3653,3.82,100,0.8835681063122922
3654,3.95959595959596,99,0.8902714856203229
3655,3.94,100,0.895408637873754
3656,3.0,100,0.8026578073089701
3657,3.6,100,0.861860465116279
3658,4.23,100,0.9240232558139535
3659,3.83,100,0.8845548172757475
3660,4.65,100,0.9654651162790697
3661,3.98989898989899,99,0.8932615188429142
3662,4.24,100,0.9250099667774085
3663,3.898989898989899,99,0.8842914191751401
3664,3.88,100,0.8894883720930231
3665,4.27,100,0.927970099667774
